hour,horizon,sensor_idx,sensor_id,latitude,longitude,MAE,n_samples
10,60 min,202,717592.0,34.14604,-118.2243,1.1151,288
10,60 min,203,717595.0,34.14163,-118.1829,1.1956,288
10,60 min,204,772168.0,34.16542,-118.47985,4.9146,288
10,60 min,205,718141.0,34.15133,-118.37456,11.6695,288
10,60 min,206,769373.0,34.10262,-118.31747,15.3775,288
11,5 min,0,773869.0,34.15497,-118.31829,15.2338,288
11,5 min,1,767541.0,34.11621,-118.23799,2.6802,288
11,5 min,2,767542.0,34.11641,-118.23819,1.3658,288
11,5 min,3,717447.0,34.07248,-118.26772,8.0071,288
11,5 min,4,717446.0,34.07142,-118.26572,9.9719,288
11,5 min,5,717445.0,34.06913,-118.25932,9.2942,288
11,5 min,6,773062.0,34.05368,-118.23369,6.8154,288
11,5 min,7,767620.0,34.13486,-118.22932,1.9747,288
11,5 min,8,737529.0,34.20264,-118.47352,1.5923,288
11,5 min,9,717816.0,34.15562,-118.4686,4.2737,288
11,5 min,10,765604.0,34.16415,-118.38223,1.8445,288
11,5 min,11,767471.0,34.15691,-118.22469,1.3945,288
11,5 min,12,716339.0,34.07821,-118.28795,15.9199,288
11,5 min,13,773906.0,34.1566,-118.30266,4.5206,288
11,5 min,14,765273.0,34.18949,-118.47437,3.0925,288
11,5 min,15,716331.0,34.07006,-118.26246,9.2042,288
11,5 min,16,771667.0,34.07314,-118.23388,2.6568,288
11,5 min,17,716337.0,34.07732,-118.28186,7.1834,288
11,5 min,18,769953.0,34.20672,-118.19992,1.8742,288
11,5 min,19,769402.0,34.12095,-118.33911,5.1086,288
11,5 min,20,769403.0,34.12073,-118.33928,8.038,288
11,5 min,21,769819.0,34.20584,-118.19803,1.6166,288
11,5 min,22,769405.0,34.12634,-118.34482,5.4608,288
11,5 min,23,716941.0,34.05767,-118.21435,2.6753,288
11,5 min,24,717578.0,34.15478,-118.27076,6.4847,288
11,5 min,25,716960.0,34.12121,-118.27164,4.6014,288
11,5 min,26,717804.0,34.09478,-118.47605,5.9614,288
11,5 min,27,767572.0,34.12967,-118.22871,1.4703,288
11,5 min,28,767573.0,34.12964,-118.22901,4.2871,288
11,5 min,29,773012.0,34.0839,-118.22086,2.7207,288
11,5 min,30,773013.0,34.08374,-118.22076,5.3779,288
11,5 min,31,764424.0,34.17878,-118.39469,1.1235,288
11,5 min,32,769388.0,34.11027,-118.33441,5.0652,288
11,5 min,33,716328.0,34.06664,-118.25397,6.8483,288
11,5 min,34,717819.0,34.18784,-118.47407,4.5535,288
11,5 min,35,769941.0,34.20699,-118.20237,1.5917,288
11,5 min,36,760987.0,34.15359,-118.34043,7.9377,288
11,5 min,37,718204.0,34.15541,-118.29575,3.3674,288
11,5 min,38,718045.0,34.06712,-118.23973,11.6495,288
11,5 min,39,769418.0,34.12659,-118.34465,5.626,288
11,5 min,40,768066.0,34.15118,-118.3748,4.1402,288
11,5 min,41,772140.0,34.16498,-118.47493,4.4919,288
11,5 min,42,773927.0,34.15262,-118.28034,7.0098,288
11,5 min,43,760024.0,34.1593,-118.46483,11.5172,288
11,5 min,44,774012.0,34.14769,-118.20137,2.5254,288
11,5 min,45,774011.0,34.14747,-118.20123,1.8639,288
11,5 min,46,767609.0,34.18555,-118.21733,1.4737,288
11,5 min,47,769359.0,34.1566,-118.42216,8.8816,288
11,5 min,48,760650.0,34.07505,-118.23256,5.9411,288
11,5 min,49,716956.0,34.10658,-118.25544,3.3941,288
11,5 min,50,769831.0,34.20663,-118.20101,1.8215,288
11,5 min,51,761604.0,34.15407,-118.28711,4.1689,288
11,5 min,52,717495.0,34.15664,-118.41326,9.0481,288
11,5 min,53,716554.0,34.15597,-118.2666,3.1469,288
11,5 min,54,773953.0,34.15522,-118.29344,3.8283,288
11,5 min,55,767470.0,34.15699,-118.22436,1.1825,288
11,5 min,56,716955.0,34.09579,-118.24427,3.792,288
11,5 min,57,764949.0,34.12881,-118.34684,5.732,288
11,5 min,58,773954.0,34.15544,-118.29344,4.7311,288
11,5 min,59,767366.0,34.21216,-118.47341,1.0523,288
11,5 min,60,769444.0,34.15555,-118.43908,9.9606,288
11,5 min,61,773939.0,34.15297,-118.37226,11.3329,288
11,5 min,62,774067.0,34.15362,-118.28441,7.6038,288
11,5 min,63,769443.0,34.15574,-118.43931,7.3459,288
11,5 min,64,767750.0,34.09335,-118.20635,1.5483,288
11,5 min,65,767751.0,34.09335,-118.20616,3.3738,288
11,5 min,66,767610.0,34.18555,-118.21766,1.0345,288
11,5 min,67,773880.0,34.15367,-118.3484,5.0444,288
11,5 min,68,764766.0,34.13338,-118.3535,7.9763,288
11,5 min,69,717497.0,34.15685,-118.41456,7.2855,288
11,5 min,70,717490.0,34.14745,-118.37124,5.1534,288
11,5 min,71,717491.0,34.14761,-118.3711,4.7209,288
11,5 min,72,717492.0,34.15459,-118.37935,8.0381,288
11,5 min,73,717493.0,34.15434,-118.39618,8.1012,288
11,5 min,74,765176.0,34.13286,-118.35135,5.4568,288
11,5 min,75,717498.0,34.15571,-118.43273,5.9394,288
11,5 min,76,717499.0,34.15666,-118.44808,6.5761,288
11,5 min,77,765171.0,34.16789,-118.46896,1.7755,288
11,5 min,78,718064.0,34.11296,-118.24489,2.2137,288
11,5 min,79,718066.0,34.12302,-118.22889,1.6955,288
11,5 min,80,765164.0,34.07898,-118.28911,6.7341,288
11,5 min,81,769431.0,34.15843,-118.45664,6.1338,288
11,5 min,82,769430.0,34.15818,-118.45658,8.5101,288
11,5 min,83,717610.0,34.17886,-118.39497,1.3632,288
11,5 min,84,767053.0,34.17091,-118.46775,1.654,288
11,5 min,85,767621.0,34.13486,-118.22969,1.1698,288
11,5 min,86,772596.0,34.17126,-118.50495,4.9116,288
11,5 min,87,772597.0,34.17109,-118.50495,7.3118,288
11,5 min,88,767350.0,34.18011,-118.47045,1.4911,288
11,5 min,89,767351.0,34.18022,-118.47022,4.0187,288
11,5 min,90,716571.0,34.2,-118.40337,0.6485,288
11,5 min,91,773023.0,34.05773,-118.24348,7.9362,288
11,5 min,92,767585.0,34.16556,-118.22432,0.8669,288
11,5 min,93,773024.0,34.05759,-118.24357,11.5079,288
11,5 min,94,717483.0,34.11684,-118.33698,4.7163,288
11,5 min,95,718379.0,34.14224,-118.27812,9.3042,288
11,5 min,96,717481.0,34.10634,-118.32826,7.9783,288
11,5 min,97,717480.0,34.10478,-118.32497,9.1159,288
11,5 min,98,717486.0,34.12974,-118.34809,8.5099,288
11,5 min,99,764120.0,34.20164,-118.40366,0.8592,288
11,5 min,100,772151.0,34.16928,-118.49872,8.0422,288
11,5 min,101,718371.0,34.09017,-118.23849,4.7893,288
11,5 min,102,717489.0,34.13876,-118.36438,4.5385,288
11,5 min,103,717488.0,34.13561,-118.36006,6.976,288
11,5 min,104,717818.0,34.1722,-118.46753,5.1853,288
11,5 min,105,718076.0,34.16339,-118.2253,0.9688,288
11,5 min,106,718072.0,34.1491,-118.2257,1.3637,288
11,5 min,107,767455.0,34.14347,-118.22704,1.0327,288
11,5 min,108,767454.0,34.14352,-118.22733,1.2692,288
11,5 min,109,761599.0,34.14226,-118.27786,1.7732,288
11,5 min,110,717099.0,34.15648,-118.24674,1.2015,288
11,5 min,111,773916.0,34.15247,-118.2852,5.5189,288
11,5 min,112,716968.0,34.16588,-118.29809,6.3532,288
11,5 min,113,769467.0,34.15451,-118.39699,8.8708,288
11,5 min,114,717576.0,34.15559,-118.2957,5.3885,288
11,5 min,115,717573.0,34.15384,-118.325,21.6966,288
11,5 min,116,717572.0,34.15351,-118.32751,9.7469,288
11,5 min,117,717571.0,34.15326,-118.35921,5.5797,288
11,5 min,118,717570.0,34.15302,-118.35921,3.2143,288
11,5 min,119,764760.0,34.13401,-118.35506,4.3571,288
11,5 min,120,718089.0,34.12769,-118.27372,4.2509,288
11,5 min,121,769847.0,34.20983,-118.22351,1.1498,288
11,5 min,122,717608.0,34.17154,-118.38812,1.7877,288
11,5 min,123,767523.0,34.11439,-118.24209,3.0732,288
11,5 min,124,716942.0,34.0593,-118.21451,7.6652,288
11,5 min,125,718090.0,34.14847,-118.27969,12.1186,288
11,5 min,126,769867.0,34.21846,-118.23931,3.3085,288
11,5 min,127,717472.0,34.10045,-118.31601,14.2624,288
11,5 min,128,717473.0,34.10054,-118.31581,7.8076,288
11,5 min,129,759591.0,34.11521,-118.26825,3.978,288
11,5 min,130,764781.0,34.16037,-118.47012,7.6461,288
11,5 min,131,765099.0,34.16378,-118.47224,7.4245,288
11,5 min,132,762329.0,34.13904,-118.22862,1.2999,288
11,5 min,133,716953.0,34.09458,-118.24279,5.6599,288
11,5 min,134,716951.0,34.08581,-118.23182,3.9121,288
11,5 min,135,767509.0,34.11059,-118.24819,4.1258,288
11,5 min,136,765182.0,34.06491,-118.25126,7.5291,288
11,5 min,137,769358.0,34.15679,-118.42222,7.201,288
11,5 min,138,772513.0,34.06871,-118.23661,7.0641,288
11,5 min,139,716958.0,34.11167,-118.26501,5.4972,288
11,5 min,140,718496.0,34.15403,-118.34232,6.4118,288
11,5 min,141,769346.0,34.15677,-118.40424,10.6876,288
11,5 min,142,773904.0,34.15641,-118.30266,7.1195,288
11,5 min,143,718499.0,34.15469,-118.31253,4.6241,288
11,5 min,144,764853.0,34.06461,-118.25102,11.7669,288
11,5 min,145,761003.0,34.15546,-118.30841,6.6088,288
11,5 min,146,717502.0,34.16521,-118.47484,7.8305,288
11,5 min,147,759602.0,34.12199,-118.27178,2.3344,288
11,5 min,148,717504.0,34.16519,-118.49166,6.9341,288
11,5 min,149,763995.0,34.21979,-118.40931,12.4158,288
11,5 min,150,717508.0,34.17112,-118.51814,4.9215,288
11,5 min,151,765265.0,34.18529,-118.47395,1.7824,288
11,5 min,152,773996.0,34.14511,-118.21587,1.5241,288
11,5 min,153,773995.0,34.14483,-118.21587,2.4044,288
11,5 min,154,717469.0,34.0971,-118.31366,7.5938,288
11,5 min,155,717468.0,34.09699,-118.31381,17.8719,288
11,5 min,156,764106.0,34.17169,-118.38801,2.2375,288
11,5 min,157,717465.0,34.09373,-118.30907,10.0577,288
11,5 min,158,764794.0,34.16028,-118.46808,6.8804,288
11,5 min,159,717466.0,34.09359,-118.30918,18.3634,288
11,5 min,160,717461.0,34.08558,-118.30174,15.5114,288
11,5 min,161,717460.0,34.08571,-118.30161,9.3254,288
11,5 min,162,717463.0,34.09004,-118.3059,11.8638,288
11,5 min,163,717462.0,34.08993,-118.30607,17.7187,288
11,5 min,164,769345.0,34.15655,-118.40441,8.3089,288
11,5 min,165,716943.0,34.05987,-118.21492,3.6281,288
11,5 min,166,772669.0,34.07828,-118.22834,6.5728,288
11,5 min,167,717582.0,34.15646,-118.26092,0.8584,288
11,5 min,168,717583.0,34.15627,-118.25506,7.093,288
11,5 min,169,717580.0,34.1562,-118.26359,4.2761,288
11,5 min,170,716949.0,34.08406,-118.22974,5.0384,288
11,5 min,171,717587.0,34.15402,-118.23893,3.4138,288
11,5 min,172,772178.0,34.16903,-118.49885,5.7943,288
11,5 min,173,717585.0,34.15564,-118.24188,3.2589,288
11,5 min,174,716939.0,34.04301,-118.21724,11.9438,288
11,5 min,175,768469.0,34.13583,-118.35993,4.7443,288
11,5 min,176,764101.0,34.16421,-118.38246,1.8693,288
11,5 min,177,767554.0,34.11966,-118.23143,1.7605,288
11,5 min,178,773975.0,34.14584,-118.22251,1.1742,288
11,5 min,179,773974.0,34.14559,-118.22251,1.666,288
11,5 min,180,717510.0,34.17128,-118.51976,7.3105,288
11,5 min,181,717513.0,34.17339,-118.5368,1.7393,288
11,5 min,182,717825.0,34.22164,-118.47307,3.7417,288
11,5 min,183,767495.0,34.10377,-118.24992,0.8968,288
11,5 min,184,767494.0,34.10377,-118.24962,1.9308,288
11,5 min,185,717821.0,34.20112,-118.47361,1.3797,288
11,5 min,186,717823.0,34.20264,-118.47326,4.7023,288
11,5 min,187,717458.0,34.08265,-118.29755,15.097,288
11,5 min,188,717459.0,34.08294,-118.29729,9.1064,288
11,5 min,189,769926.0,34.21356,-118.23113,1.2865,288
11,5 min,190,764858.0,34.1527,-118.3754,10.5741,288
11,5 min,191,717450.0,34.07488,-118.27362,8.9849,288
11,5 min,192,717452.0,34.07502,-118.27356,8.6144,288
11,5 min,193,717453.0,34.07696,-118.28093,10.5545,288
11,5 min,194,759772.0,34.17115,-118.30539,3.6951,288
11,5 min,195,717456.0,34.08102,-118.29325,9.3006,288
11,5 min,196,771673.0,34.07787,-118.22871,2.3465,288
11,5 min,197,772167.0,34.16526,-118.47985,9.3887,288
11,5 min,198,769372.0,34.1027,-118.3173,9.9238,288
11,5 min,199,774204.0,34.15397,-118.34172,6.6746,288
11,5 min,200,769806.0,34.19638,-118.18442,1.2598,288
11,5 min,201,717590.0,34.14929,-118.23182,0.838,288
11,5 min,202,717592.0,34.14604,-118.2243,1.1917,288
11,5 min,203,717595.0,34.14163,-118.1829,1.0717,288
11,5 min,204,772168.0,34.16542,-118.47985,2.8425,288
11,5 min,205,718141.0,34.15133,-118.37456,9.8867,288
11,5 min,206,769373.0,34.10262,-118.31747,12.4134,288
11,15 min,0,773869.0,34.15497,-118.31829,14.8386,288
11,15 min,1,767541.0,34.11621,-118.23799,2.4544,288
11,15 min,2,767542.0,34.11641,-118.23819,1.4031,288
11,15 min,3,717447.0,34.07248,-118.26772,8.1215,288
11,15 min,4,717446.0,34.07142,-118.26572,10.0796,288
11,15 min,5,717445.0,34.06913,-118.25932,9.5643,288
11,15 min,6,773062.0,34.05368,-118.23369,7.135,288
11,15 min,7,767620.0,34.13486,-118.22932,1.8869,288
11,15 min,8,737529.0,34.20264,-118.47352,1.5762,288
11,15 min,9,717816.0,34.15562,-118.4686,4.2442,288
11,15 min,10,765604.0,34.16415,-118.38223,1.7586,288
11,15 min,11,767471.0,34.15691,-118.22469,1.2845,288
11,15 min,12,716339.0,34.07821,-118.28795,14.8351,288
11,15 min,13,773906.0,34.1566,-118.30266,5.2045,288
11,15 min,14,765273.0,34.18949,-118.47437,3.1283,288
11,15 min,15,716331.0,34.07006,-118.26246,10.1871,288
11,15 min,16,771667.0,34.07314,-118.23388,2.8804,288
11,15 min,17,716337.0,34.07732,-118.28186,7.5676,288
11,15 min,18,769953.0,34.20672,-118.19992,2.0914,288
11,15 min,19,769402.0,34.12095,-118.33911,6.0932,288
11,15 min,20,769403.0,34.12073,-118.33928,8.7588,288
11,15 min,21,769819.0,34.20584,-118.19803,1.6582,288
11,15 min,22,769405.0,34.12634,-118.34482,6.2679,288
11,15 min,23,716941.0,34.05767,-118.21435,3.7439,288
11,15 min,24,717578.0,34.15478,-118.27076,6.3502,288
11,15 min,25,716960.0,34.12121,-118.27164,6.1707,288
11,15 min,26,717804.0,34.09478,-118.47605,7.8814,288
11,15 min,27,767572.0,34.12967,-118.22871,1.394,288
11,15 min,28,767573.0,34.12964,-118.22901,3.7301,288
11,15 min,29,773012.0,34.0839,-118.22086,2.7108,288
11,15 min,30,773013.0,34.08374,-118.22076,4.9737,288
11,15 min,31,764424.0,34.17878,-118.39469,1.1927,288
11,15 min,32,769388.0,34.11027,-118.33441,6.0187,288
11,15 min,33,716328.0,34.06664,-118.25397,7.1683,288
11,15 min,34,717819.0,34.18784,-118.47407,5.008,288
11,15 min,35,769941.0,34.20699,-118.20237,1.751,288
11,15 min,36,760987.0,34.15359,-118.34043,8.5089,288
11,15 min,37,718204.0,34.15541,-118.29575,3.9496,288
11,15 min,38,718045.0,34.06712,-118.23973,12.4982,288
11,15 min,39,769418.0,34.12659,-118.34465,6.1546,288
11,15 min,40,768066.0,34.15118,-118.3748,4.2341,288
11,15 min,41,772140.0,34.16498,-118.47493,5.3292,288
11,15 min,42,773927.0,34.15262,-118.28034,5.8284,288
11,15 min,43,760024.0,34.1593,-118.46483,12.4625,288
11,15 min,44,774012.0,34.14769,-118.20137,3.0355,288
11,15 min,45,774011.0,34.14747,-118.20123,1.9852,288
11,15 min,46,767609.0,34.18555,-118.21733,1.5035,288
11,15 min,47,769359.0,34.1566,-118.42216,9.0881,288
11,15 min,48,760650.0,34.07505,-118.23256,5.5549,288
11,15 min,49,716956.0,34.10658,-118.25544,3.4469,288
11,15 min,50,769831.0,34.20663,-118.20101,1.8517,288
11,15 min,51,761604.0,34.15407,-118.28711,3.857,288
11,15 min,52,717495.0,34.15664,-118.41326,10.1789,288
11,15 min,53,716554.0,34.15597,-118.2666,2.9509,288
11,15 min,54,773953.0,34.15522,-118.29344,4.4534,288
11,15 min,55,767470.0,34.15699,-118.22436,1.254,288
11,15 min,56,716955.0,34.09579,-118.24427,4.235,288
11,15 min,57,764949.0,34.12881,-118.34684,6.4707,288
11,15 min,58,773954.0,34.15544,-118.29344,5.3134,288
11,15 min,59,767366.0,34.21216,-118.47341,1.0985,288
11,15 min,60,769444.0,34.15555,-118.43908,9.8894,288
11,15 min,61,773939.0,34.15297,-118.37226,11.0971,288
11,15 min,62,774067.0,34.15362,-118.28441,6.2807,288
11,15 min,63,769443.0,34.15574,-118.43931,7.3836,288
11,15 min,64,767750.0,34.09335,-118.20635,1.5163,288
11,15 min,65,767751.0,34.09335,-118.20616,3.6795,288
11,15 min,66,767610.0,34.18555,-118.21766,1.0419,288
11,15 min,67,773880.0,34.15367,-118.3484,5.0931,288
11,15 min,68,764766.0,34.13338,-118.3535,8.0864,288
11,15 min,69,717497.0,34.15685,-118.41456,7.8462,288
11,15 min,70,717490.0,34.14745,-118.37124,5.7957,288
11,15 min,71,717491.0,34.14761,-118.3711,5.1643,288
11,15 min,72,717492.0,34.15459,-118.37935,9.1458,288
11,15 min,73,717493.0,34.15434,-118.39618,7.8882,288
11,15 min,74,765176.0,34.13286,-118.35135,6.6055,288
11,15 min,75,717498.0,34.15571,-118.43273,6.1768,288
11,15 min,76,717499.0,34.15666,-118.44808,6.3376,288
11,15 min,77,765171.0,34.16789,-118.46896,1.9809,288
11,15 min,78,718064.0,34.11296,-118.24489,2.3089,288
11,15 min,79,718066.0,34.12302,-118.22889,1.7365,288
11,15 min,80,765164.0,34.07898,-118.28911,7.4358,288
11,15 min,81,769431.0,34.15843,-118.45664,6.7702,288
11,15 min,82,769430.0,34.15818,-118.45658,8.8286,288
11,15 min,83,717610.0,34.17886,-118.39497,1.471,288
11,15 min,84,767053.0,34.17091,-118.46775,1.6954,288
11,15 min,85,767621.0,34.13486,-118.22969,1.136,288
11,15 min,86,772596.0,34.17126,-118.50495,5.8595,288
11,15 min,87,772597.0,34.17109,-118.50495,7.4306,288
11,15 min,88,767350.0,34.18011,-118.47045,1.3895,288
11,15 min,89,767351.0,34.18022,-118.47022,4.5149,288
11,15 min,90,716571.0,34.2,-118.40337,0.7097,288
11,15 min,91,773023.0,34.05773,-118.24348,8.5171,288
11,15 min,92,767585.0,34.16556,-118.22432,0.9268,288
11,15 min,93,773024.0,34.05759,-118.24357,10.2109,288
11,15 min,94,717483.0,34.11684,-118.33698,5.2758,288
11,15 min,95,718379.0,34.14224,-118.27812,10.1739,288
11,15 min,96,717481.0,34.10634,-118.32826,8.2098,288
11,15 min,97,717480.0,34.10478,-118.32497,9.5742,288
11,15 min,98,717486.0,34.12974,-118.34809,9.592,288
11,15 min,99,764120.0,34.20164,-118.40366,0.8551,288
11,15 min,100,772151.0,34.16928,-118.49872,8.6786,288
11,15 min,101,718371.0,34.09017,-118.23849,4.8284,288
11,15 min,102,717489.0,34.13876,-118.36438,5.3266,288
11,15 min,103,717488.0,34.13561,-118.36006,7.0609,288
11,15 min,104,717818.0,34.1722,-118.46753,5.8981,288
11,15 min,105,718076.0,34.16339,-118.2253,0.9666,288
11,15 min,106,718072.0,34.1491,-118.2257,1.3251,288
11,15 min,107,767455.0,34.14347,-118.22704,1.016,288
11,15 min,108,767454.0,34.14352,-118.22733,1.176,288
11,15 min,109,761599.0,34.14226,-118.27786,1.7617,288
11,15 min,110,717099.0,34.15648,-118.24674,1.1389,288
11,15 min,111,773916.0,34.15247,-118.2852,6.7296,288
11,15 min,112,716968.0,34.16588,-118.29809,6.56,288
11,15 min,113,769467.0,34.15451,-118.39699,8.9372,288
11,15 min,114,717576.0,34.15559,-118.2957,5.556,288
11,15 min,115,717573.0,34.15384,-118.325,20.5197,288
11,15 min,116,717572.0,34.15351,-118.32751,9.4459,288
11,15 min,117,717571.0,34.15326,-118.35921,6.3942,288
11,15 min,118,717570.0,34.15302,-118.35921,3.016,288
11,15 min,119,764760.0,34.13401,-118.35506,5.8326,288
11,15 min,120,718089.0,34.12769,-118.27372,5.8281,288
11,15 min,121,769847.0,34.20983,-118.22351,1.2349,288
11,15 min,122,717608.0,34.17154,-118.38812,1.9828,288
11,15 min,123,767523.0,34.11439,-118.24209,2.8542,288
11,15 min,124,716942.0,34.0593,-118.21451,9.3945,288
11,15 min,125,718090.0,34.14847,-118.27969,11.9132,288
11,15 min,126,769867.0,34.21846,-118.23931,3.6118,288
11,15 min,127,717472.0,34.10045,-118.31601,14.6998,288
11,15 min,128,717473.0,34.10054,-118.31581,8.7979,288
11,15 min,129,759591.0,34.11521,-118.26825,3.8784,288
11,15 min,130,764781.0,34.16037,-118.47012,8.3481,288
11,15 min,131,765099.0,34.16378,-118.47224,7.9255,288
11,15 min,132,762329.0,34.13904,-118.22862,1.2069,288
11,15 min,133,716953.0,34.09458,-118.24279,5.6046,288
11,15 min,134,716951.0,34.08581,-118.23182,5.2734,288
11,15 min,135,767509.0,34.11059,-118.24819,3.4946,288
11,15 min,136,765182.0,34.06491,-118.25126,7.6267,288
11,15 min,137,769358.0,34.15679,-118.42222,8.1688,288
11,15 min,138,772513.0,34.06871,-118.23661,7.3231,288
11,15 min,139,716958.0,34.11167,-118.26501,7.1183,288
11,15 min,140,718496.0,34.15403,-118.34232,8.2677,288
11,15 min,141,769346.0,34.15677,-118.40424,9.5019,288
11,15 min,142,773904.0,34.15641,-118.30266,7.679,288
11,15 min,143,718499.0,34.15469,-118.31253,4.6173,288
11,15 min,144,764853.0,34.06461,-118.25102,12.2674,288
11,15 min,145,761003.0,34.15546,-118.30841,6.6883,288
11,15 min,146,717502.0,34.16521,-118.47484,8.0429,288
11,15 min,147,759602.0,34.12199,-118.27178,2.1766,288
11,15 min,148,717504.0,34.16519,-118.49166,7.6607,288
11,15 min,149,763995.0,34.21979,-118.40931,14.1154,288
11,15 min,150,717508.0,34.17112,-118.51814,6.7657,288
11,15 min,151,765265.0,34.18529,-118.47395,1.7822,288
11,15 min,152,773996.0,34.14511,-118.21587,1.5653,288
11,15 min,153,773995.0,34.14483,-118.21587,2.5522,288
11,15 min,154,717469.0,34.0971,-118.31366,8.4333,288
11,15 min,155,717468.0,34.09699,-118.31381,18.3374,288
11,15 min,156,764106.0,34.17169,-118.38801,2.0607,288
11,15 min,157,717465.0,34.09373,-118.30907,9.9764,288
11,15 min,158,764794.0,34.16028,-118.46808,7.3279,288
11,15 min,159,717466.0,34.09359,-118.30918,18.237,288
11,15 min,160,717461.0,34.08558,-118.30174,14.2235,288
11,15 min,161,717460.0,34.08571,-118.30161,10.1992,288
11,15 min,162,717463.0,34.09004,-118.3059,12.2682,288
11,15 min,163,717462.0,34.08993,-118.30607,16.7665,288
11,15 min,164,769345.0,34.15655,-118.40441,9.3882,288
11,15 min,165,716943.0,34.05987,-118.21492,4.3862,288
11,15 min,166,772669.0,34.07828,-118.22834,6.9417,288
11,15 min,167,717582.0,34.15646,-118.26092,0.9224,288
11,15 min,168,717583.0,34.15627,-118.25506,6.9681,288
11,15 min,169,717580.0,34.1562,-118.26359,4.1975,288
11,15 min,170,716949.0,34.08406,-118.22974,4.9554,288
11,15 min,171,717587.0,34.15402,-118.23893,3.0055,288
11,15 min,172,772178.0,34.16903,-118.49885,7.0452,288
11,15 min,173,717585.0,34.15564,-118.24188,3.126,288
11,15 min,174,716939.0,34.04301,-118.21724,10.6863,288
11,15 min,175,768469.0,34.13583,-118.35993,5.142,288
11,15 min,176,764101.0,34.16421,-118.38246,1.8628,288
11,15 min,177,767554.0,34.11966,-118.23143,1.6326,288
11,15 min,178,773975.0,34.14584,-118.22251,1.146,288
11,15 min,179,773974.0,34.14559,-118.22251,1.7784,288
11,15 min,180,717510.0,34.17128,-118.51976,6.341,288
11,15 min,181,717513.0,34.17339,-118.5368,2.0367,288
11,15 min,182,717825.0,34.22164,-118.47307,4.67,288
11,15 min,183,767495.0,34.10377,-118.24992,0.8159,288
11,15 min,184,767494.0,34.10377,-118.24962,2.3079,288
11,15 min,185,717821.0,34.20112,-118.47361,1.2983,288
11,15 min,186,717823.0,34.20264,-118.47326,5.6347,288
11,15 min,187,717458.0,34.08265,-118.29755,13.4098,288
11,15 min,188,717459.0,34.08294,-118.29729,9.4859,288
11,15 min,189,769926.0,34.21356,-118.23113,1.4408,288
11,15 min,190,764858.0,34.1527,-118.3754,12.7161,288
11,15 min,191,717450.0,34.07488,-118.27362,8.953,288
11,15 min,192,717452.0,34.07502,-118.27356,9.0322,288
11,15 min,193,717453.0,34.07696,-118.28093,9.9925,288
11,15 min,194,759772.0,34.17115,-118.30539,5.1396,288
11,15 min,195,717456.0,34.08102,-118.29325,10.1698,288
11,15 min,196,771673.0,34.07787,-118.22871,2.4469,288
11,15 min,197,772167.0,34.16526,-118.47985,9.3795,288
11,15 min,198,769372.0,34.1027,-118.3173,10.6968,288
11,15 min,199,774204.0,34.15397,-118.34172,8.0823,288
11,15 min,200,769806.0,34.19638,-118.18442,1.262,288
11,15 min,201,717590.0,34.14929,-118.23182,0.8147,288
11,15 min,202,717592.0,34.14604,-118.2243,1.288,288
11,15 min,203,717595.0,34.14163,-118.1829,0.9863,288
11,15 min,204,772168.0,34.16542,-118.47985,3.4925,288
11,15 min,205,718141.0,34.15133,-118.37456,11.261,288
11,15 min,206,769373.0,34.10262,-118.31747,13.1367,288
11,30 min,0,773869.0,34.15497,-118.31829,13.7358,288
11,30 min,1,767541.0,34.11621,-118.23799,2.5434,288
11,30 min,2,767542.0,34.11641,-118.23819,1.3559,288
11,30 min,3,717447.0,34.07248,-118.26772,7.305,288
11,30 min,4,717446.0,34.07142,-118.26572,9.9931,288
11,30 min,5,717445.0,34.06913,-118.25932,9.2617,288
11,30 min,6,773062.0,34.05368,-118.23369,7.1639,288
11,30 min,7,767620.0,34.13486,-118.22932,1.7909,288
11,30 min,8,737529.0,34.20264,-118.47352,1.6417,288
11,30 min,9,717816.0,34.15562,-118.4686,4.1265,288
11,30 min,10,765604.0,34.16415,-118.38223,1.8164,288
11,30 min,11,767471.0,34.15691,-118.22469,1.2124,288
11,30 min,12,716339.0,34.07821,-118.28795,15.6455,288
11,30 min,13,773906.0,34.1566,-118.30266,5.5628,288
11,30 min,14,765273.0,34.18949,-118.47437,3.3006,288
11,30 min,15,716331.0,34.07006,-118.26246,11.0306,288
11,30 min,16,771667.0,34.07314,-118.23388,3.1704,288
11,30 min,17,716337.0,34.07732,-118.28186,7.3196,288
11,30 min,18,769953.0,34.20672,-118.19992,2.2077,288
11,30 min,19,769402.0,34.12095,-118.33911,7.5048,288
11,30 min,20,769403.0,34.12073,-118.33928,9.3259,288
11,30 min,21,769819.0,34.20584,-118.19803,1.6266,288
11,30 min,22,769405.0,34.12634,-118.34482,7.2918,288
11,30 min,23,716941.0,34.05767,-118.21435,4.7784,288
11,30 min,24,717578.0,34.15478,-118.27076,5.7687,288
11,30 min,25,716960.0,34.12121,-118.27164,7.9832,288
11,30 min,26,717804.0,34.09478,-118.47605,7.9309,288
11,30 min,27,767572.0,34.12967,-118.22871,1.3759,288
11,30 min,28,767573.0,34.12964,-118.22901,3.1519,288
11,30 min,29,773012.0,34.0839,-118.22086,2.6905,288
11,30 min,30,773013.0,34.08374,-118.22076,4.2398,288
11,30 min,31,764424.0,34.17878,-118.39469,1.2261,288
